item_id,title,pict_url,category,brand_id,seller_id
232,秋冬裤子 女 欧美 大码休闲裤 长裤 打底裤 加绒 铅笔 弹力 黑色小脚裤 紧身 ,http://img01.taobaocdn.com/bao/uploaded/i1/TB1IY8dGXXXXXcrXpXXXXXXXXXX_!!0-item_pic.jpg,2-2,null,s382
448,2014 秋装 新款牛仔裤 女 小脚裤 显 瘦 修身 弹力 中腰铅笔裤 韩版 潮 长 裤子 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1Gn4_GpXXXXaeXpXXXXXXXXXX_!!0-item_pic.jpg,2-4,b227,s383
184,秋装 韩版 大码女装 OL 气质 中袖连衣裙 女 显 瘦 宽松 少女 花瓣 打底裙子 潮 ,http://img01.taobaocdn.com/bao/uploaded/i4/T1CtN2FtVaXXXXXXXX_!!0-item_pic.jpg,2-10,null,s384
43,2014 秋装外套 新款 韩版 怀旧 洗 水 磨破牛仔外套 上衣 长袖牛仔外套 女 潮 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1JqXnGpXXXXbtXFXXXXXXXXXX_!!0-item_pic.jpg,2-14,null,s385
262,高腰 打底裤 外 穿 紧身裤 女 大码 加 长裤 小脚裤 弹力铅笔裤 修身 显 瘦 秋冬 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1l2jnGpXXXXbCXpXXXXXXXXXX_!!0-item_pic.jpg,2-3,b228,s386
219,秋装 新款 韩版 秋冬女装 宽松 2014 大码 显 瘦 修身 打底裙 长袖 气质连衣裙 ,http://img01.taobaocdn.com/bao/uploaded/i3/T1jTWrFwxbXXXXXXXX_!!0-item_pic.jpg,2-10,null,s387
490,秋冬 外 穿 加绒 加厚打底裤 女士 显 瘦 弹力 大码 九 分 连 袜 踩脚 拉绒 裤子 女 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB14wEYGXXXXXX0XpXXXXXXXXXX_!!0-item_pic.jpg,2-3,null,s388
94,2014 新款 韩版 女装 印花外套 休闲 长袖 女 韩版短外套 显 瘦 时尚 棒球服 ,http://img01.taobaocdn.com/bao/uploaded/i4/TB1u.RhGpXXXXX6XFXXXXXXXXXX_!!0-item_pic.jpg,2-14,b229,s389
279,秋装 新款 韩版 女装上衣 雪纺衫 长袖 蕾丝打底衫 大码 修身 网纱 小衫 T恤 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1H4rwFVXXXXXjaXXXXXXXXXXX_!!0-item_pic.jpg,2-7,b230,s390
356,2014 秋冬新款 韩版 加绒 加厚打底裤 外 穿 大码 显 瘦 弹力 女士 小脚 铅笔裤 ,http://img01.taobaocdn.com/bao/uploaded/i4/TB155ZDGXXXXXcOXXXXXXXXXXXX_!!0-item_pic.jpg,2-3,b192,s391
544,秋冬款 内搭 莫代尔 吊带背心 女   U型 工字 修身 纯棉 磨毛 女式背心 打底衫 ,http://img01.taobaocdn.com/bao/uploaded/i1/TB1SyjxFVXXXXXEaXXXXXXXXXXX_!!0-item_pic.jpg,2-19,null,s336
283,朗蒙 秋冬装 加绒 加厚 保暖衬衫 男装 修身 格子 男士长袖衬衣 大码 衣服 潮 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB13ZIpGpXXXXXRXpXXXXXXXXXX_!!0-item_pic.jpg,1-9,b67,s313
6,2014 秋装 新款牛仔裤 女 韩版 显 瘦 小脚裤 大码 高腰牛仔裤 长裤 铅笔裤 女 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1jhvVFVXXXXciXXXXXXXXXXXX_!!0-item_pic.jpg,2-4,null,s392
249,2014 新款 女装 秋冬短裤 修身 显 瘦 女装休闲裤 热裤 靴 裤子 毛呢短裤 女 ,http://img01.taobaocdn.com/bao/uploaded/i4/TB1qQx.GXXXXXcjXXXXXXXXXXXX_!!0-item_pic.jpg,2-2,null,s29
361,2014 秋装 新款 大码女装 长袖t恤 女款 修身打底衫 韩版小衫 宽松 上 衣服 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1SgggFVXXXXabXVXXXXXXXXXX_!!0-item_pic.jpg,2-7,b231,s393
61,2014 秋装 新款 纯色 男士休闲裤   韩版 潮 男 小脚 修身裤   男装 百搭 长 裤子 ,http://img01.taobaocdn.com/bao/uploaded/i1/T1YZwGFJ0aXXXXXXXX_!!0-item_pic.jpg,1-2,b9,s394
264,纯棉 修身 小吊带 背心 女装打底衫 夏潮 白色 大码 外 穿 宽肩 无袖 韩版 新款 ,http://img01.taobaocdn.com/bao/uploaded/i1/TB1dmO4FVXXXXcVXFXXXXXXXXXX_!!0-item_pic.jpg,2-19,b232,s395
147,唐 女 2014 春秋 新款 外 穿 假两件 打底裤 裤裙 女士 显 瘦 百褶裙 大码 长 裤子 ,http://img01.taobaocdn.com/bao/uploaded/i2/10928030955296852/T1.lOYXxtkXXXXXXXX_!!0-item_pic.jpg,2-3,b233,s396
467,包邮   续 点   男士背心   男   夏   健身 紧身 运动 打底衫 汗背心 男 纯棉 韩潮 ,http://img01.taobaocdn.com/bao/uploaded/i4/TB1qt4VGFXXXXczXXXXXXXXXXXX_!!0-item_pic.jpg,1-21,b234,s397
305,秋天 显 瘦 高腰 秋冬季 外 穿 打底裤 长裤 秋款 冬款 女士 踩脚 春秋 薄款 连 脚 ,http://img01.taobaocdn.com/bao/uploaded/i2/T17ZlEFq8dXXXXXXXX_!!0-item_pic.jpg,2-3,null,s398
521,牛仔外套 女   潮 2014 秋装 新款 韩版 长袖 宽松 短款 破洞 情侣 牛仔衣 外套 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1Ts0NFVXXXXXyaXXXXXXXXXXX_!!0-item_pic.jpg,2-14,null,s399
537,2014 秋装 新款 大码女装 长袖t恤 女款 中长款 打底衫 韩版 潮 修身 上 衣服 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB12UWEGpXXXXaSXVXXXXXXXXXX_!!0-item_pic.jpg,2-7,b235,s400
474,亏本清仓   秋季 新款 文艺 女装 圆领 针织 镂空 长袖 雪纺 两件套针织衫 ,http://img01.taobaocdn.com/bao/uploaded/i1/TB10RLfFVXXXXXEXpXXXXXXXXXX_!!0-item_pic.jpg,2-5,null,s401
462,MENSWILL 秋装新品 牛仔裤 男士 直筒 韩版 修身 弹力 潮 加绒 小脚裤 男 裤子 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1xzPjGpXXXXXXXpXXXXXXXXXX_!!0-item_pic.jpg,1-4,b236,s402
446,2014 秋冬季 韩版 弹力 外 穿 打底裤 高腰 黑色 长 裤子 女士 铅笔 显 瘦 小脚裤 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1UfIYFVXXXXafXFXXXXXXXXXX_!!0-item_pic.jpg,2-3,b237,s403
45,2014 春秋季 新款 包臀 打底裤 假两件 裙裤 大码 显 瘦 长裤 外 穿 薄款 裤裙 女 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1MxuqFVXXXXXWXVXXXXXXXXXX_!!0-item_pic.jpg,2-3,b62,s105
29,女装 秋装 韩版 复古 加厚 套头毛衣 打底针织衫 长袖 麻花外套 女 线衫 圆领 ,http://img01.taobaocdn.com/bao/uploaded/i1/TB1ZCAIFVXXXXcPXpXXXXXXXXXX_!!0-item_pic.jpg,2-11,null,s153
412,秋季牛仔裤   男   直筒 修身   nzk 黑色 青年   高档 男士 休闲   男生 长 裤子 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1Z2chFVXXXXb5XXXXXXXXXXXX_!!0-item_pic.jpg,1-4,b35,s59
247,2014 夏装 新款雪纺上衣 韩版 女装 中袖 / 五分袖 蕾丝打底衫   女 雪纺衫 秋 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1ixKAFFXXXXbrbpXXXXXXXXXX_!!0-item_pic.jpg,2-12,b238,s404
233,2014 夏季新款 t 桖 女装 大码 松 宽 印花 短袖 韩版t恤 闺 蜜 装 棒球服 学生装 ,http://img01.taobaocdn.com/bao/uploaded/i3/T1zRsAFIBaXXXXXXXX_!!0-item_pic.jpg,2-7,null,s405
222,韩版 2014 新 显 瘦 春秋款 外 穿 休闲 女士 小脚裤 铅笔裤 长裤 高腰 打底 裤子 ,http://img01.taobaocdn.com/bao/uploaded/i4/T184ylFwlfXXXXXXXX_!!0-item_pic.jpg,2-3,b239,s359
491,打底裤 女 花朵   薄款 显 瘦   涂鸦   小脚   可 外 穿 打底裤   女士   英伦 格子 ,http://img01.taobaocdn.com/bao/uploaded/i4/TB1Zc6tGpXXXXcNXXXXXXXXXXXX_!!0-item_pic.jpg,2-3,null,s346
504,大码 女式牛仔裤 女 小脚裤 铅笔裤 显 瘦 弹力 修身长裤 秋 欧美 韩版 裤子 潮 ,http://img01.taobaocdn.com/bao/uploaded/i1/TB1I9yeGXXXXXXCXFXXXXXXXXXX_!!0-item_pic.jpg,2-4,b240,s406
431,显 瘦 秋冬款 女士 仿皮 打底裤 亚光 2014 新 薄款 外 穿 紧身 皮裤 女 大码 长裤 ,http://img01.taobaocdn.com/bao/uploaded/i4/TB15MFCGXXXXXcgXVXXXXXXXXXX_!!0-item_pic.jpg,2-3,b241,s407
105,TOPOT   2014 秋冬 休闲衬衣   韩版 修身 加厚 保暖 磨毛 格子 男士 长袖衬衫 ,http://img01.taobaocdn.com/bao/uploaded/i2/T1Kk6mFpNeXXXXXXXX_!!0-item_pic.jpg,1-9,b242,s408
186,2014 秋冬 季节 新款 九 分 修身 印花 弹力 外 穿 女士 牛奶丝 显 瘦 塑 腿 打底裤 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1Yi4hGXXXXXXFXFXXXXXXXXXX_!!0-item_pic.jpg,2-3,b243,s409
35,欧美风 新款 秋季女装 长袖连衣裙 时尚 撞色 英伦风 两件套裙 A字裙 短裙 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB14mz8GXXXXXaBXFXXXXXXXXXX_!!0-item_pic.jpg,2-10,null,s410
166,爱戈西伦 2014 秋冬新款 男士 长袖T恤 男 长袖 韩版 印花 男装 圆领打底衫 ,http://img01.taobaocdn.com/bao/uploaded/i4/TB1LFBrGFXXXXaRXFXXXXXXXXXX_!!0-item_pic.jpg,1-7,b244,s411
512,2014 春秋装 新款格子衬衫 女   长袖 中长款 韩版 修身 纯棉女衬衣 潮 女装 ,http://img01.taobaocdn.com/bao/uploaded/i1/T1kvhgFH8bXXXXXXXX_!!0-item_pic.jpg,2-9,b245,s412
492,LDQ   秋季 薄款 运动裤子   男 潮 休闲裤   男士 大码 卫裤   宽松 针织长裤 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1jT3TGpXXXXczXXXXXXXXXXXX_!!0-item_pic.jpg,1-2,b246,s413
489,朗蒙 男士 秋冬款 牛仔 格子 加绒 加厚 保暖衬衫   长袖 休闲 修身衬衣 大码 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1jlZCGXXXXXcCXXXXXXXXXXXX_!!0-item_pic.jpg,1-9,b67,s414
538,2014 秋冬新款 针织 韩 范 半身裙 百褶裙 蓬 蓬 伞裙 高腰 打底短裙 A字裙 女 ,http://img01.taobaocdn.com/bao/uploaded/i1/T1p41fFuteXXXXXXXX_!!0-item_pic.jpg,2-8,null,s415
369,2014 秋装 新款 韩版 女装 秋季 马卡龙 色 修身长袖毛衣 外套 女针织衫 开衫 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1EfheGpXXXXXBXXXXXXXXXXXX_!!0-item_pic.jpg,2-5,null,s416
309,长袖t恤 女 秋冬新款 韩版 大码女装 镶钻 纯棉 修身 加绒 加厚打底衫 上衣 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1749QFVXXXXb8aXXXXXXXXXXX_!!0-item_pic.jpg,2-7,b247,s417
195,秋款打底裤 外 穿 秋 2014 新 纯棉 莫代尔 加绒打底裤 秋冬 显 瘦 小脚裤 加厚 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB195NHFVXXXXcNXVXXXXXXXXXX_!!0-item_pic.jpg,2-3,null,s418
134,嬉 琦   2014 秋装 新款 韩版 女装 水溶 花边 修身   长袖 女 雪纺衫 _ 6151 ,http://img01.taobaocdn.com/bao/uploaded/i2/T1eO4ZFxBjXXXXXXXX_!!0-item_pic.jpg,2-12,b248,s419
458,2014 秋季 新款 韩版 男士 休闲 修身型 长袖衬衫 纯棉 宽松 男装 青年 白衬衣 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1FkxYFVXXXXaFXXXXXXXXXXXX_!!0-item_pic.jpg,1-9,b249,s420
198,TOPOT 秋季 男装 灯芯绒 拼接 磨毛 格子 长袖衬衫   男士 韩版 修身休闲衬衣 ,http://img01.taobaocdn.com/bao/uploaded/i1/T1p8ZIFf8fXXXXXXXX_!!0-item_pic.jpg,1-9,b242,s421
344,秋装 新款 2014 长裤 彩色 糖果色铅笔裤 女 小脚裤 彩 裤 修身休闲裤 女 裤子 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1VtxJGXXXXXckXFXXXXXXXXXX_!!0-item_pic.jpg,2-2,null,s422
39,雪纺衫 短袖 镂空 蕾丝衫 七分袖 假两件套 秋冬女装 上衣 宽松 大码 打底衫 ,http://img01.taobaocdn.com/bao/uploaded/i3/T17qlAFldcXXXXXXXX_!!0-item_pic.jpg,2-12,null,s423
139,欧美 Annstreet 新 品牌 2014 秋冬 大码女装 V领 修身 显 瘦 七分袖 棉连衣裙 ,http://img01.taobaocdn.com/bao/uploaded/i3/T196IeFEBXXXXXXXXX_!!0-item_pic.jpg,2-10,b250,s424
357,2014 秋装新款T恤 女 韩版 V领长袖t恤 修身 显 瘦 打底衫   大码女装 上衣 潮 ,http://img01.taobaocdn.com/bao/uploaded/i4/TB1iYp8FVXXXXXmXFXXXXXXXXXX_!!0-item_pic.jpg,2-7,null,s338
399,2014 早秋 新款 女装 韩版 气质 套装 打底裙 显 瘦 修身 包臀 大码 长袖连衣裙 ,http://img01.taobaocdn.com/bao/uploaded/i1/TB1iusiFVXXXXalXXXXXXXXXXXX_!!0-item_pic.jpg,2-10,null,s425
124,2014 秋款 绵羊 真皮皮衣 男 特价 男士皮衣 立领 修身 短款 真皮夹克 男外套 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1e00XGXXXXXX9XXXXXXXXXXXX_!!0-item_pic.jpg,1-1,b251,s426
365,男装 2014 秋装 新款 韩版 修身 潮 男 长裤 纯色 哈伦 直筒小脚裤 男士休闲裤 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1bwqSFVXXXXXxXFXXXXXXXXXX_!!0-item_pic.jpg,1-2,b252,s427
34,2014 秋装 女   弹力 九 分 小脚裤   韩版 深色 修身铅笔裤   显 瘦 高腰牛仔裤 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB11W46FVXXXXcaXpXXXXXXXXXX_!!0-item_pic.jpg,2-4,null,s428
559,2014 秋装 新款 韩版 大码女装 长袖连衣裙 女 修身   包臀 气质 打底裙 女 潮 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1sF8MGFXXXXXBXpXXXXXXXXXX_!!0-item_pic.jpg,2-10,b231,s429
12,2014 秋冬款 修身男士牛仔裤 男装 加绒 铅笔小脚裤 休闲 长 裤子 男生 韩版 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB10ECJFVXXXXclXpXXXXXXXXXX_!!0-item_pic.jpg,1-4,b253,s430
466,秋冬新款 高腰 打底裤 外 穿 小脚裤 休闲裤 女士 大码女装 显 瘦 韩版 长 裤子 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1EHvdFVXXXXaJXFXXXXXXXXXX_!!0-item_pic.jpg,2-3,null,s334
347,金沙 鹭   秋季 白 衬衫   男   长袖 修身 商务 纯色衬衣   男士 职业 正装 寸 衫 ,http://img01.taobaocdn.com/bao/uploaded/i1/TB1TZVmGFXXXXbBXVXXXXXXXXXX_!!0-item_pic.jpg,1-9,b254,s431
470,2014 秋冬新款 外 穿 长裤 踩脚打底裤 裙裤 大码女装 包臀 显 瘦 假两件 裤子 ,http://img01.taobaocdn.com/bao/uploaded/i4/TB1UcycGpXXXXXmXVXXXXXXXXXX_!!0-item_pic.jpg,2-3,b255,s432
128,2014 夏季 潮 男T恤 韩版 修身男装 体恤 衫 纯棉 圆领 印花 半袖 男士短袖t恤 ,http://img01.taobaocdn.com/bao/uploaded/i2/T1_DNsFQxcXXXXXXXX_!!0-item_pic.jpg,1-7,b9,s433
23,2014 新款 韩版 女士 长袖衬衫 女装 春秋装 衬衫 白色 雪纺打底衫 修身 百搭 ,http://img01.taobaocdn.com/bao/uploaded/i2/T1ID3RFpVXXXXXXXXX_!!0-item_pic.jpg,2-9,b9,s434
250,2014 秋装 新款 韩版 女士牛仔裤 修身 显 瘦 黑色长裤 糖果色铅笔 小脚 裤子 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1dHTLFVXXXXc_XXXXXXXXXXXX_!!0-item_pic.jpg,2-4,b164,s268
422,2014 新款 秋冬女装 加绒 加厚 长款打底衫 女 韩版 波点 修身圆领长袖t恤 ,http://img01.taobaocdn.com/bao/uploaded/i3/T1q9dmFJtdXXXXXXXX_!!2-item_pic.png,2-7,null,s435
51,秋冬新款 女装 半身裙 蓬 蓬 伞裙 太阳 百褶裙 裤 韩版 高腰 A 字 短 裙子 大码 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1.F1mFVXXXXajXVXXXXXXXXXX_!!0-item_pic.jpg,2-8,b256,s436
304,2014 早秋 新款 套装 韩版 秋冬 长袖小外套 秋装连衣裙 两件套 打底背心裙 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1BWI7FFXXXXcjapXXXXXXXXXX_!!0-item_pic.jpg,2-10,null,s437
108,韩版 秋装 2014 新款长袖T恤 上衣 纯棉 修身 高领 打底 针织背心 毛衣 小衫 ,http://img01.taobaocdn.com/bao/uploaded/i1/TB1HksSGXXXXXaGXpXXXXXXXXXX_!!0-item_pic.jpg,2-5,b257,s438
451,蕾丝衫 女 2014 秋装 韩版 新款 大码女装 气质 长袖雪纺衫 修身打底衫 上衣 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1g.cqFVXXXXbCXVXXXXXXXXXX_!!0-item_pic.jpg,2-12,null,s439
267,2014 秋冬 外 穿 加绒 加厚 弹力 小脚 铅笔裤 休闲长裤 女装 显 瘦 打底裤 外 穿 ,http://img01.taobaocdn.com/bao/uploaded/i1/T1WV_ZFTpXXXXXXXXX_!!0-item_pic.jpg,2-3,null,s440
69,远东   秋装 长袖衬衫 男士 韩版 休闲衬衣 男 格子衬衫 男 长袖 修身 潮 男装 ,http://img01.taobaocdn.com/bao/uploaded/i1/TB1XQdbGpXXXXXRXpXXXXXXXXXX_!!0-item_pic.jpg,1-9,b148,s441
193,2014 秋冬新款 女装短裙 半身裙 百搭 高腰百褶裙 裤 纯黑色 A 字 裙子 大码 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1DgD9FVXXXXbcXFXXXXXXXXXX_!!0-item_pic.jpg,2-8,b195,s312
7,春秋 韩版 新款 薄 针织衫 短款毛衣 女 空调 衫 外 搭 女士开衫 线衣 披肩 外套 ,http://img01.taobaocdn.com/bao/uploaded/i3/T1EfexFr8XXXXXXXXX_!!0-item_pic.jpg,2-5,null,s442
119,秋季休闲裤 男士 加肥 加大码 男 裤子 韩版 修身 潮 小脚 长裤 直筒裤 胖 男装 ,http://img01.taobaocdn.com/bao/uploaded/i4/T1gLyhFvlfXXXXXXXX_!!0-item_pic.jpg,1-2,b258,s443
263,2014 春秋装 新款 女 韩版 潮 大码 休闲长裤 显 瘦 哈伦 裤 小脚 女 打底 裤子 ,http://img01.taobaocdn.com/bao/uploaded/i1/TB18_7rFVXXXXafaXXXXXXXXXXX_!!0-item_pic.jpg,2-2,b259,s444
214,梦娜   加绒 加厚 白 竹炭 秋冬 V 裆 一体 无痕 超 弹 保暖打底裤 女   大码女装 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1Msj1GpXXXXcgXXXXXXXXXXXX_!!0-item_pic.jpg,2-3,b260,s445
41,MJX   2014 秋季 新款 纯色 正装衬衫   男 商务 长袖 男士 商务衬衣   职业男装 ,http://img01.taobaocdn.com/bao/uploaded/i1/TB1U4ARFFXXXXbTaXXXXXXXXXXX_!!0-item_pic.jpg,1-9,b156,s446
384,秋冬新款 大码女装 条纹t恤 女 长袖 修身 纯棉打底衫 女款上衣 韩版小衫 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1rANWGXXXXXXaXpXXXXXXXXXX_!!0-item_pic.jpg,2-7,null,s447
168,康 纤 秋装 新款 男士休闲裤 韩版 小脚 男 裤子 男装 直筒 修身休闲长裤 男 潮 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1VgyJGpXXXXchXXXXXXXXXXXX_!!0-item_pic.jpg,1-2,b261,s448
82,波顿 帝王 2014 新款 秋季 男牛仔裤   修身 直筒男士牛仔裤   潮 男 长裤 ,http://img01.taobaocdn.com/bao/uploaded/i4/TB1MZd6FVXXXXcSXFXXXXXXXXXX_!!0-item_pic.jpg,1-4,b262,s449
238,901 秋装 新款 高腰 打底裤 女 夏 显 瘦 铅笔裤 女 弹力 小脚 九分裤 糖果 百搭 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1BjLXFVXXXXcwXpXXXXXXXXXX_!!0-item_pic.jpg,2-3,null,s90
539,2014 新款 秋款 糖果色铅笔裤 打底裤 显 瘦 小脚裤 弹力休闲裤 女 裤子 长裤 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1QpcjGXXXXXbrXpXXXXXXXXXX_!!0-item_pic.jpg,2-2,b131,s219
188,男士 长袖T恤 2014 秋装 新款 男装 韩版 修身 纯棉 圆领 印花 潮 上 衣服 血 桖 ,http://img01.taobaocdn.com/bao/uploaded/i4/TB1B0BRGXXXXXaIaXXXXXXXXXXX_!!0-item_pic.jpg,1-7,null,s134
434,HL * 2014 秋冬新款 套头毛衣 女 韩版 条纹 显 瘦 针织衫 中袖 宽松 圆领T恤 潮 ,http://img01.taobaocdn.com/bao/uploaded/i4/T1p8mDFD4dXXXXXXXX_!!0-item_pic.jpg,2-5,null,s450
400,小 香 风 2014 女装 春秋装 长袖 百搭 棒球服 新款 韩版 学生 休闲外套 女 潮 薄 ,http://img01.taobaocdn.com/bao/uploaded/i4/TB1l2j6FVXXXXbnXFXXXXXXXXXX_!!0-item_pic.jpg,2-14,null,s270
321,宝娜斯 2014 加绒 加厚 秋冬 外 穿 打底裤 女 保暖 大码 一体 高腰 显 瘦 小脚裤 ,http://img01.taobaocdn.com/bao/uploaded/i4/TB1XFleGFXXXXayXXXXXXXXXXXX_!!0-item_pic.jpg,2-3,b263,s451
418,2014 秋装 新款 大码女装 韩版 百搭 修身打底衫 拼接 蕾丝 圆领 长袖女t恤 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1RxGlFVXXXXb5XXXXXXXXXXXX_!!0-item_pic.jpg,2-7,null,s452
518,韩版 潮 宽松开衫 卫衣 女 韩版 学生 秋季外套 女 休闲 大码 棒球服 外套 卫衣 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1u7GfFVXXXXbGaXXXXXXXXXXX_!!0-item_pic.jpg,2-17,null,s453
493,9.9 元 秋冬款   纯棉   Y 字   工字 莫代尔   吊带背心   打底衫     小 背心   女装 ,http://img01.taobaocdn.com/bao/uploaded/i4/T1Ywt9FshiXXXXXXXX_!!0-item_pic.jpg,2-19,null,s454
483,迷 柏 可 斯 秋冬新款 男士休闲裤 男装 小脚 男 裤子 韩版 修身直筒长裤 男 潮 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1ad8WGFXXXXX0XXXXXXXXXXXX_!!0-item_pic.jpg,1-2,b264,s455
513,春秋季 假两件 打底裤 裙裤 加厚 大码 显 瘦 包臀 裤裙 女士 外 穿 长裤 小脚裤 ,http://img01.taobaocdn.com/bao/uploaded/i1/TB1Y4nVFVXXXXbEXXXXXXXXXXXX_!!0-item_pic.jpg,2-3,b62,s105
2,优 凡 秋冬新款 男装 棉 直筒休闲长裤 小脚 裤子   男士 韩版 修身休闲裤   男 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB14OANGXXXXXb0XpXXXXXXXXXX_!!0-item_pic.jpg,1-2,b265,s456
516,2014 秋季 潮 男T恤 韩版 修身男装 体恤 衫 纯棉 圆领 印花 半袖 男士 长袖t恤 ,http://img01.taobaocdn.com/bao/uploaded/i2/T1IpORFrNdXXXXXXXX_!!0-item_pic.jpg,1-7,b9,s457
129,2014 春秋 新款 大码女装 长袖女T恤   修身 韩版 不规则 打底衫 女装 上 衣服 ,http://img01.taobaocdn.com/bao/uploaded/i1/T1jwjQFaXbXXXXXXXX_!!0-item_pic.jpg,2-7,b266,s458
387,2014 早秋 新款 女装套装 女 秋装 新款 休闲套装   上衣 + 九 分 裤子 两件套 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1uqphFVXXXXazaXXXXXXXXXXX_!!0-item_pic.jpg,2-15,null,s459
388,2014 秋冬 加绒 加厚 高腰牛仔裤 女   显 瘦 修身 小脚 铅笔长裤 弹力 韩版 潮 ,http://img01.taobaocdn.com/bao/uploaded/i1/TB1o4m6GpXXXXadXXXXXXXXXXXX_!!0-item_pic.jpg,2-4,b267,s460
213,天鹅绒运动套装 女 韩版 早秋 新款 金丝 卫衣 欧洲站 春秋季 欧 货 休闲服 女 ,http://img01.taobaocdn.com/bao/uploaded/i4/T1M0QHFshXXXXXXXXX_!!0-item_pic.jpg,2-15,b268,s461
527,长袖T恤 女款 打底衫 纯棉上衣 体恤 2014 秋款 修身 中长款 学生 秋装 新款 ,http://img01.taobaocdn.com/bao/uploaded/i1/TB1Gr3ZGXXXXXbJXpXXXXXXXXXX_!!0-item_pic.jpg,2-7,b269,s462
495,五彩 美斯 女士 纯棉打底衫 吊带 双 U 领 字 小 背心 女 修身 运动 短款 春夏 工 ,http://img01.taobaocdn.com/bao/uploaded/i4/TB1klseFVXXXXXAXFXXXXXXXXXX_!!0-item_pic.jpg,2-19,b270,s463
131,纯棉 春秋 薄款 莫代尔 打底裤 女 加厚 大码 外 穿 小脚 长 裤子 秋冬季 2014 新 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1ZkikGXXXXXaAaXXXXXXXXXXX_!!0-item_pic.jpg,2-3,b37,s61
331,格子衬衫   女   长袖 2014 秋季 新款 韩版 修身 学生 衬衣 女士外套 大码女装 ,http://img01.taobaocdn.com/bao/uploaded/i1/TB1Yq9uGXXXXXcNXFXXXXXXXXXX_!!0-item_pic.jpg,2-9,b271,s464
226,2014 秋装 新款 韩版 大码女装 上衣 修身 显 瘦 加绒 打底衫 纯棉长袖t恤 女 ,http://img01.taobaocdn.com/bao/uploaded/i4/T1PwCVFBFXXXXXXXXX_!!0-item_pic.jpg,2-7,null,s89
53,防走光短裙 半身裙 女秋冬装 黑色 百褶 裙裤 高腰 蓬蓬伞 裙子 大码 A字裙 ,http://img01.taobaocdn.com/bao/uploaded/i4/TB1iP_gGpXXXXaHXpXXXXXXXXXX_!!0-item_pic.jpg,2-8,b99,s161
411,大码女装 长裤   200 斤 胖 mm 秋款打底裤 外 穿   加肥 加大 显 瘦 弹力 女 长裤 ,http://img01.taobaocdn.com/bao/uploaded/i1/TB1m8w.FVXXXXa9XXXXXXXXXXXX_!!0-item_pic.jpg,2-24,null,s465
272,新款 糖果色 小脚裤 长裤   显 瘦 韩版 女装 薄款铅笔裤 休闲裤子 女 秋冬季 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1KU0RFVXXXXaCXFXXXXXXXXXX_!!0-item_pic.jpg,2-2,null,s466
